From	Entry	Entry Name	Gene Names	Organism
PHKB	H3BV13	H3BV13_HUMAN	PHKB	Homo sapiens (Human)
PHKB	I3L0Z1	I3L0Z1_HUMAN	PHKB	Homo sapiens (Human)
PHKB	I3L1N3	I3L1N3_HUMAN	PHKB	Homo sapiens (Human)
PHKB	I3L213	I3L213_HUMAN	PHKB	Homo sapiens (Human)
PHKB	I3L3F2	I3L3F2_HUMAN	PHKB	Homo sapiens (Human)
PHKB	I3NHZ9	I3NHZ9_HUMAN	PHKB	Homo sapiens (Human)
PHKB	Q6LAJ4	Q6LAJ4_HUMAN	PHKB	Homo sapiens (Human)
PHKG2	P15735	PHKG2_HUMAN	PHKG2	Homo sapiens (Human)
PHKG2	H3BN16	H3BN16_HUMAN	PHKG2	Homo sapiens (Human)
PHKG2	H3BP07	H3BP07_HUMAN	PHKG2	Homo sapiens (Human)
PHKG2	H3BTI9	H3BTI9_HUMAN	PHKG2	Homo sapiens (Human)
PHKG2	H3BTW6	H3BTW6_HUMAN	PHKG2	Homo sapiens (Human)
PHKG2	J3KNN3	J3KNN3_HUMAN	PHKG2	Homo sapiens (Human)
PIK3C2B	O00750	P3C2B_HUMAN	PIK3C2B	Homo sapiens (Human)
PIK3C2B	A2RUF7	A2RUF7_HUMAN	PIK3C2B hCG_16410	Homo sapiens (Human)
PIK3C2B	B7ZM86	B7ZM86_HUMAN	PIK3C2B	Homo sapiens (Human)
PIK3C2B	F5GWN5	F5GWN5_HUMAN	PIK3C2B	Homo sapiens (Human)
PIK3C2B	Q5SW97	Q5SW97_HUMAN	PIK3C2B	Homo sapiens (Human)
PIK3C2B	Q5SW98	Q5SW98_HUMAN	PIK3C2B	Homo sapiens (Human)
PIK3C2B	Q5SWA0	Q5SWA0_HUMAN	PIK3C2B	Homo sapiens (Human)
PIK3C3	Q8NEB9	PK3C3_HUMAN	PIK3C3 VPS34	Homo sapiens (Human)
PIK3C3	A0A0B4J2B1	A0A0B4J2B1_HUMAN	PIK3C3	Homo sapiens (Human)
PIK3C3	A8MYT4	A8MYT4_HUMAN	PIK3C3	Homo sapiens (Human)
PIK3C3	K7EIV6	K7EIV6_HUMAN	PIK3C3	Homo sapiens (Human)
PIK3C3	K7EKH3	K7EKH3_HUMAN	PIK3C3	Homo sapiens (Human)
PIK3C3	K7ENH3	K7ENH3_HUMAN	PIK3C3	Homo sapiens (Human)
PIK3C3	M0R308	M0R308_HUMAN	PIK3C3	Homo sapiens (Human)
PIK3C3	M0R386	M0R386_HUMAN	PIK3C3	Homo sapiens (Human)
PIK3CA	P42336	PK3CA_HUMAN	PIK3CA	Homo sapiens (Human)
PIK3CA	A0A2P0XI22	A0A2P0XI22_HUMAN	PIK3CA	Homo sapiens (Human)
PIK3CA	A0A2R8Y2F6	A0A2R8Y2F6_HUMAN	PIK3CA	Homo sapiens (Human)
PIK3CA	A0A3G2C3N5	A0A3G2C3N5_HUMAN	PIK3CA	Homo sapiens (Human)
PIK3CA	A0A6B9QIS5	A0A6B9QIS5_HUMAN	PIK3CA	Homo sapiens (Human)
PIK3CA	A0A6B9QKK2	A0A6B9QKK2_HUMAN	PIK3CA	Homo sapiens (Human)
PIK3CA	A0A6Q8PGN9	A0A6Q8PGN9_HUMAN	PIK3CA	Homo sapiens (Human)
PIK3CA	A0A6Q8PGV1	A0A6Q8PGV1_HUMAN	PIK3CA	Homo sapiens (Human)
PIK3CA	A0A8A2FPJ2	A0A8A2FPJ2_HUMAN	PIK3CA	Homo sapiens (Human)
PIK3CA	C9J951	C9J951_HUMAN	PIK3CA	Homo sapiens (Human)
PIK3CA	C9JAM9	C9JAM9_HUMAN	PIK3CA	Homo sapiens (Human)
PIK3CA	E2I6G1	E2I6G1_HUMAN	PIK3CA	Homo sapiens (Human)
PIN1	Q13526	PIN1_HUMAN	PIN1	Homo sapiens (Human)
PIN1	K7EMU7	K7EMU7_HUMAN	PIN1	Homo sapiens (Human)
PIN1	K7EN45	K7EN45_HUMAN	PIN1	Homo sapiens (Human)
PIN1	K7EP26	K7EP26_HUMAN	PIN1	Homo sapiens (Human)
PIN1	Q49AR7	Q49AR7_HUMAN	PIN1	Homo sapiens (Human)
PIN1	Q8NFL2	Q8NFL2_HUMAN	PIN1	Homo sapiens (Human)
PLA2G4A	P47712	PA24A_HUMAN	PLA2G4A CPLA2 PLA2G4	Homo sapiens (Human)
PLA2G4A	Q14064	Q14064_HUMAN	PLA2G4A hCG_41183	Homo sapiens (Human)
PLA2G4A	W0FXB0	W0FXB0_HUMAN	PLA2G4A	Homo sapiens (Human)
ATP6V0B	Q99437	VATO_HUMAN	ATP6V0B ATP6F	Homo sapiens (Human)
ATP6V0B	E9PKB6	E9PKB6_HUMAN	ATP6V0B	Homo sapiens (Human)
ATP6V0B	E9PMR1	E9PMR1_HUMAN	ATP6V0B	Homo sapiens (Human)
ATP6V0B	E9PNL3	E9PNL3_HUMAN	ATP6V0B	Homo sapiens (Human)
ATP6V0B	E9PNU0	E9PNU0_HUMAN	ATP6V0B	Homo sapiens (Human)
ATP6V0B	H0YCC5	H0YCC5_HUMAN	ATP6V0B	Homo sapiens (Human)
PLCB3	Q01970	PLCB3_HUMAN	PLCB3	Homo sapiens (Human)
NUDT9	Q9BW91	NUDT9_HUMAN	NUDT9 NUDT10 PSEC0099 UNQ3012/PRO9771	Homo sapiens (Human)
NUDT9	D6R8Z6	D6R8Z6_HUMAN	NUDT9	Homo sapiens (Human)
NUDT9	D6RAW2	D6RAW2_HUMAN	NUDT9	Homo sapiens (Human)
NUDT9	H7C386	H7C386_HUMAN	NUDT9	Homo sapiens (Human)
PLK1	P53350	PLK1_HUMAN	PLK1 PLK	Homo sapiens (Human)
PLK1	I3L2H5	I3L2H5_HUMAN	PLK1	Homo sapiens (Human)
PLK1	I3L309	I3L309_HUMAN	PLK1	Homo sapiens (Human)
PLK1	I3L387	I3L387_HUMAN	PLK1	Homo sapiens (Human)
PLP2	Q04941	PLP2_HUMAN	PLP2 A4	Homo sapiens (Human)
PLS1	Q14651	PLSI_HUMAN	PLS1	Homo sapiens (Human)
PLS1	C9J0F3	C9J0F3_HUMAN	PLS1	Homo sapiens (Human)
PLS1	C9J359	C9J359_HUMAN	PLS1	Homo sapiens (Human)
PLS1	C9JAM3	C9JAM3_HUMAN	PLS1	Homo sapiens (Human)
PLS1	C9JAM8	C9JAM8_HUMAN	PLS1	Homo sapiens (Human)
PLS1	C9JU08	C9JU08_HUMAN	PLS1	Homo sapiens (Human)
PLS1	C9JVY2	C9JVY2_HUMAN	PLS1	Homo sapiens (Human)
PLS1	C9JYI1	C9JYI1_HUMAN	PLS1	Homo sapiens (Human)
PLSCR1	O15162	PLS1_HUMAN	PLSCR1	Homo sapiens (Human)
PLSCR1	C9J0H3	C9J0H3_HUMAN	PLSCR1	Homo sapiens (Human)
PLSCR1	C9J7K9	C9J7K9_HUMAN	PLSCR1 hCG_17108	Homo sapiens (Human)
PLSCR1	C9J9P4	C9J9P4_HUMAN	PLSCR1	Homo sapiens (Human)
PLSCR1	C9JE06	C9JE06_HUMAN	PLSCR1	Homo sapiens (Human)
PLSCR1	F2Z3F2	F2Z3F2_HUMAN	PLSCR1	Homo sapiens (Human)
PLSCR1	H7C5I5	H7C5I5_HUMAN	PLSCR1	Homo sapiens (Human)
PLSCR1	Q8WVK1	Q8WVK1_HUMAN	PLSCR1 hCG_17108	Homo sapiens (Human)
PMAIP1	Q13794	APR_HUMAN	PMAIP1 NOXA	Homo sapiens (Human)
PMAIP1	A0A0S2Z490	A0A0S2Z490_HUMAN	PMAIP1	Homo sapiens (Human)
PMAIP1	A0A0S2Z4V2	A0A0S2Z4V2_HUMAN	PMAIP1	Homo sapiens (Human)
PMM2	O15305	PMM2_HUMAN	PMM2	Homo sapiens (Human)
PMM2	A0A0S2Z4J6	A0A0S2Z4J6_HUMAN	PMM2	Homo sapiens (Human)
PMM2	A0A291FGD1	A0A291FGD1_HUMAN	PMM2	Homo sapiens (Human)
PMM2	A0A804HKA7	A0A804HKA7_HUMAN	PMM2	Homo sapiens (Human)
PMM2	H3BM92	H3BM92_HUMAN	PMM2	Homo sapiens (Human)
PMM2	H3BNY9	H3BNY9_HUMAN	PMM2	Homo sapiens (Human)
PMM2	H3BPH4	H3BPH4_HUMAN	PMM2	Homo sapiens (Human)
PMM2	H3BR08	H3BR08_HUMAN	PMM2	Homo sapiens (Human)
PMM2	H3BRM0	H3BRM0_HUMAN	PMM2	Homo sapiens (Human)
PMM2	H3BT06	H3BT06_HUMAN	PMM2	Homo sapiens (Human)
PMM2	H3BV34	H3BV34_HUMAN	PMM2	Homo sapiens (Human)
PMM2	H3BV55	H3BV55_HUMAN	PMM2	Homo sapiens (Human)
CYCS	P99999	CYC_HUMAN	CYCS CYC	Homo sapiens (Human)
CYCS	C9JFR7	C9JFR7_HUMAN	CYCS	Homo sapiens (Human)
CYCS	G4XXL9	G4XXL9_HUMAN	CYCS	Homo sapiens (Human)
POLB	P06746	DPOLB_HUMAN	POLB	Homo sapiens (Human)
POLB	E5RG65	E5RG65_HUMAN	POLB	Homo sapiens (Human)
POLB	E5RHZ4	E5RHZ4_HUMAN	POLB	Homo sapiens (Human)
POLB	E5RIJ0	E5RIJ0_HUMAN	POLB	Homo sapiens (Human)
POLB	E5RJ55	E5RJ55_HUMAN	POLB	Homo sapiens (Human)
POLB	E7EW18	E7EW18_HUMAN	POLB	Homo sapiens (Human)
POLB	E9PIC6	E9PIC6_HUMAN	POLB	Homo sapiens (Human)
POLB	H0YAV8	H0YAV8_HUMAN	POLB	Homo sapiens (Human)
POLB	H0YB29	H0YB29_HUMAN	POLB	Homo sapiens (Human)
POLB	H0YBJ0	H0YBJ0_HUMAN	POLB	Homo sapiens (Human)
POLB	H0YBX1	H0YBX1_HUMAN	POLB	Homo sapiens (Human)
POLE2	P56282	DPOE2_HUMAN	POLE2 DPE2	Homo sapiens (Human)
POLE2	A0A8V8TPE4	A0A8V8TPE4_HUMAN	POLE2	Homo sapiens (Human)
POLE2	A0A8V8TPU0	A0A8V8TPU0_HUMAN	POLE2	Homo sapiens (Human)
POLE2	A0A8V8TQQ0	A0A8V8TQQ0_HUMAN	POLE2	Homo sapiens (Human)
POLE2	A0A8V8TR10	A0A8V8TR10_HUMAN	POLE2	Homo sapiens (Human)
POLE2	U3KQ22	U3KQ22_HUMAN	POLE2	Homo sapiens (Human)
POLR2I	P36954	RPB9_HUMAN	POLR2I	Homo sapiens (Human)
POLR2I	K7EK49	K7EK49_HUMAN	POLR2I	Homo sapiens (Human)
POLR2I	K7EKS1	K7EKS1_HUMAN	POLR2I	Homo sapiens (Human)
POLR2I	K7ENX4	K7ENX4_HUMAN	POLR2I	Homo sapiens (Human)
TERF2IP	Q9NYB0	TE2IP_HUMAN	TERF2IP DRIP5 RAP1 PP8000	Homo sapiens (Human)
TERF2IP	A0A590UJT3	A0A590UJT3_HUMAN	TERF2IP	Homo sapiens (Human)
TERF2IP	H3BMI8	H3BMI8_HUMAN	TERF2IP	Homo sapiens (Human)
TERF2IP	H3BR63	H3BR63_HUMAN	TERF2IP	Homo sapiens (Human)
POLR2K	P53803	RPAB4_HUMAN	POLR2K	Homo sapiens (Human)
POLR2K	E5RGX2	E5RGX2_HUMAN	POLR2K	Homo sapiens (Human)
GFOD1	Q9NXC2	GFOD1_HUMAN	GFOD1 C6orf114	Homo sapiens (Human)
GFOD1	S4R302	S4R302_HUMAN	GFOD1 hCG_2043251	Homo sapiens (Human)
KCTD5	Q9NXV2	KCTD5_HUMAN	KCTD5	Homo sapiens (Human)
KCTD5	H3BSS5	H3BSS5_HUMAN	KCTD5	Homo sapiens (Human)
TMCO1	Q9UM00	TMCO1_HUMAN	TMCO1 TMCC4 PNAS-10 PNAS-136 UNQ151/PRO177	Homo sapiens (Human)
TMCO1	A0A0D9SEL8	A0A0D9SEL8_HUMAN	TMCO1 hCG_1766418	Homo sapiens (Human)
TMCO1	B7Z591	B7Z591_HUMAN	TMCO1 hCG_1766418	Homo sapiens (Human)
TMCO1	J3KS45	J3KS45_HUMAN	TMCO1	Homo sapiens (Human)
TMCO1	J3KTQ7	J3KTQ7_HUMAN	TMCO1	Homo sapiens (Human)
TMCO1	J3QQY2	J3QQY2_HUMAN	TMCO1 hCG_1766418	Homo sapiens (Human)
TMCO1	J3QRB3	J3QRB3_HUMAN	TMCO1	Homo sapiens (Human)
TMCO1	L8EA41	L8EA41_HUMAN	TMCO1	Homo sapiens (Human)
DHX29	Q7Z478	DHX29_HUMAN	DHX29 DDX29	Homo sapiens (Human)
DHX29	H0Y8L1	H0Y8L1_HUMAN	DHX29	Homo sapiens (Human)
EXOSC4	Q9NPD3	EXOS4_HUMAN	EXOSC4 RRP41 SKI6	Homo sapiens (Human)
EXOSC4	E9PI41	E9PI41_HUMAN	EXOSC4	Homo sapiens (Human)
EXOSC4	E9PPI9	E9PPI9_HUMAN	EXOSC4	Homo sapiens (Human)
DDIT4	Q9NX09	DDIT4_HUMAN	DDIT4 REDD1 RTP801	Homo sapiens (Human)
DDIT4	A0A7P0Z4M7	A0A7P0Z4M7_HUMAN	DDIT4	Homo sapiens (Human)
PAF1	P28328	PEX2_HUMAN	PEX2 PAF1 PMP3 PMP35 PXMP3 RNF72	Homo sapiens (Human)
PAF1	Q8N7H5	PAF1_HUMAN	PAF1 PD2	Homo sapiens (Human)
PAF1	B4DGJ5	B4DGJ5_HUMAN	PAF1	Homo sapiens (Human)
PAF1	M0QYC7	M0QYC7_HUMAN	PAF1	Homo sapiens (Human)
PPARD	Q03181	PPARD_HUMAN	PPARD NR1C2 PPARB	Homo sapiens (Human)
PPARD	F1D8S7	F1D8S7_HUMAN	NR1C2 PPARD hCG_17666	Homo sapiens (Human)
PPARD	L8EBG7	L8EBG7_HUMAN	PPARD	Homo sapiens (Human)
PPARG	P37231	PPARG_HUMAN	PPARG NR1C3	Homo sapiens (Human)
PPARG	A0A0S2Z4K5	A0A0S2Z4K5_HUMAN	PPARG	Homo sapiens (Human)
PPARG	A0A3P3ZKM0	A0A3P3ZKM0_HUMAN	PPARG PPARG2D5	Homo sapiens (Human)
PPARG	A0A494C012	A0A494C012_HUMAN	PPARG	Homo sapiens (Human)
PPARG	A0A494C0D9	A0A494C0D9_HUMAN	PPARG	Homo sapiens (Human)
PPARG	A0A494C0T3	A0A494C0T3_HUMAN	PPARG	Homo sapiens (Human)
PPARG	A0A494C1F9	A0A494C1F9_HUMAN	PPARG1D5 PPARG PPARG3D5	Homo sapiens (Human)
PPARG	A0A499FIV4	A0A499FIV4_HUMAN	PPARG	Homo sapiens (Human)
PPARG	A0A804HIG1	A0A804HIG1_HUMAN	PPARG	Homo sapiens (Human)
PPARG	A0A804HJN2	A0A804HJN2_HUMAN	PPARG	Homo sapiens (Human)
PPARG	A0A804HL89	A0A804HL89_HUMAN	PPARG	Homo sapiens (Human)
PPARG	A0A804HLH1	A0A804HLH1_HUMAN	PPARG	Homo sapiens (Human)
PPARG	B6ZGS2	B6ZGS2_HUMAN	NR1C3 PPARG	Homo sapiens (Human)
PPARG	D2KUA6	D2KUA6_HUMAN	PPARG NR1C3 PPAR gamma hCG_26772	Homo sapiens (Human)
PPARG	E7EU07	E7EU07_HUMAN	PPARG	Homo sapiens (Human)
PPARG	E7EUD1	E7EUD1_HUMAN	PPARG	Homo sapiens (Human)
PPARG	E9PFV2	E9PFV2_HUMAN	PPARG PPARG5	Homo sapiens (Human)
PPARG	E9PFV3	E9PFV3_HUMAN	PPARG	Homo sapiens (Human)
PPARG	E9PFX5	E9PFX5_HUMAN	PPARG	Homo sapiens (Human)
PPARG	Q4W4C6	Q4W4C6_HUMAN	PPARG	Homo sapiens (Human)
PPARG	Q4W4C7	Q4W4C7_HUMAN	PPARG	Homo sapiens (Human)
PPARG	Q53EW1	Q53EW1_HUMAN	PPARG	Homo sapiens (Human)
PPARG	Q6L9M1	Q6L9M1_HUMAN	PPARG	Homo sapiens (Human)
PPARG	Q86WD1	Q86WD1_HUMAN	PPARG	Homo sapiens (Human)
P4HTM	Q9NXG6	P4HTM_HUMAN	P4HTM PH4	Homo sapiens (Human)
P4HTM	A0A0C4DGS7	A0A0C4DGS7_HUMAN	P4HTM	Homo sapiens (Human)
P4HTM	H7C153	H7C153_HUMAN	P4HTM	Homo sapiens (Human)
P4HTM	V9GY20	V9GY20_HUMAN	P4HTM	Homo sapiens (Human)
P4HTM	V9GYK5	V9GYK5_HUMAN	P4HTM	Homo sapiens (Human)
SLC35F2	Q8IXU6	S35F2_HUMAN	SLC35F2	Homo sapiens (Human)
SLC35F2	E9PJD1	E9PJD1_HUMAN	SLC35F2	Homo sapiens (Human)
SLC35F2	E9PKZ2	E9PKZ2_HUMAN	SLC35F2	Homo sapiens (Human)
SLC35F2	E9PRY2	E9PRY2_HUMAN	SLC35F2	Homo sapiens (Human)
PPIC	P45877	PPIC_HUMAN	PPIC CYPC	Homo sapiens (Human)
ZNF586	Q9NXT0	ZN586_HUMAN	ZNF586	Homo sapiens (Human)
ZNF586	A0A494BZW3	A0A494BZW3_HUMAN	ZNF586	Homo sapiens (Human)
ZNF586	M0QZ99	M0QZ99_HUMAN	ZNF586	Homo sapiens (Human)
ZNF586	M0R166	M0R166_HUMAN	ZNF586	Homo sapiens (Human)
ZNF586	M0R336	M0R336_HUMAN	ZNF586	Homo sapiens (Human)
ZNF586	Q8N6X9	Q8N6X9_HUMAN	ZNF586	Homo sapiens (Human)
FBXL12	Q9NXK8	FXL12_HUMAN	FBXL12 FBL12	Homo sapiens (Human)
FBXL12	K7EIK3	K7EIK3_HUMAN	FBXL12	Homo sapiens (Human)
FBXL12	K7EIR3	K7EIR3_HUMAN	FBXL12	Homo sapiens (Human)
FBXL12	K7EK37	K7EK37_HUMAN	FBXL12	Homo sapiens (Human)
FBXL12	K7ELM5	K7ELM5_HUMAN	FBXL12	Homo sapiens (Human)
FBXL12	K7EPN7	K7EPN7_HUMAN	FBXL12	Homo sapiens (Human)
FBXL12	K7EPT3	K7EPT3_HUMAN	FBXL12	Homo sapiens (Human)
FBXL12	K7EQJ7	K7EQJ7_HUMAN	FBXL12	Homo sapiens (Human)
FBXL12	K7EQY7	K7EQY7_HUMAN	FBXL12	Homo sapiens (Human)
FBXL12	K7ESL6	K7ESL6_HUMAN	FBXL12	Homo sapiens (Human)
FBXL12	L8E9B2	L8E9B2_HUMAN	FBXL12	Homo sapiens (Human)
TEX10	Q9NXF1	TEX10_HUMAN	TEX10 L18 Nbla10363	Homo sapiens (Human)
TEX10	A0A0A0MSR3	A0A0A0MSR3_HUMAN	TEX10	Homo sapiens (Human)
YTHDF1	Q9BYJ9	YTHD1_HUMAN	YTHDF1 C20orf21	Homo sapiens (Human)
YTHDF1	L8EA03	L8EA03_HUMAN	YTHDF1	Homo sapiens (Human)
YTHDF1	Q5JXC6	Q5JXC6_HUMAN	YTHDF1	Homo sapiens (Human)
TXNL4B	Q9NX01	TXN4B_HUMAN	TXNL4B DIM2 DLP	Homo sapiens (Human)
TXNL4B	H3BQ09	H3BQ09_HUMAN	TXNL4B	Homo sapiens (Human)
TXNL4B	H3BUL8	H3BUL8_HUMAN	TXNL4B	Homo sapiens (Human)
TXNL4B	L8E8E2	L8E8E2_HUMAN	TXNL4B	Homo sapiens (Human)
PPOX	O43612	OREX_HUMAN	HCRT OX PPORX PPOX	Homo sapiens (Human)
PPOX	P50336	PPOX_HUMAN	PPOX	Homo sapiens (Human)
PPOX	A0A1W2PNH4	A0A1W2PNH4_HUMAN	PPOX	Homo sapiens (Human)
PPOX	A0A1W2PPA5	A0A1W2PPA5_HUMAN	PPOX	Homo sapiens (Human)
PPOX	A0A1W2PQM0	A0A1W2PQM0_HUMAN	PPOX	Homo sapiens (Human)
PPOX	A0A1W2PRF9	A0A1W2PRF9_HUMAN	PPOX	Homo sapiens (Human)
PPOX	A0A494C0C8	A0A494C0C8_HUMAN	PPOX	Homo sapiens (Human)
PPOX	A0A494C0D4	A0A494C0D4_HUMAN	PPOX	Homo sapiens (Human)
PPOX	A0A494C0L4	A0A494C0L4_HUMAN	PPOX	Homo sapiens (Human)
PPOX	A0A494C0M9	A0A494C0M9_HUMAN	PPOX	Homo sapiens (Human)
PPOX	A0A494C134	A0A494C134_HUMAN	PPOX	Homo sapiens (Human)
PPOX	A0A494C146	A0A494C146_HUMAN	PPOX	Homo sapiens (Human)
PPOX	A0A494C1M8	A0A494C1M8_HUMAN	PPOX	Homo sapiens (Human)
PPOX	D3DVG2	D3DVG2_HUMAN	PPOX hCG_1766487	Homo sapiens (Human)
PPOX	F5GZT7	F5GZT7_HUMAN	PPOX	Homo sapiens (Human)
PPOX	F5H1I5	F5H1I5_HUMAN	PPOX	Homo sapiens (Human)
PPOX	F5H825	F5H825_HUMAN	PPOX	Homo sapiens (Human)
PPOX	H0YFE1	H0YFE1_HUMAN	PPOX	Homo sapiens (Human)
PPOX	H0YFP3	H0YFP3_HUMAN	PPOX	Homo sapiens (Human)
PPOX	Q96RP0	Q96RP0_HUMAN	PPOX	Homo sapiens (Human)
PPOX	Q96SE3	Q96SE3_HUMAN	PPOX	Homo sapiens (Human)
PPOX	Q96TC9	Q96TC9_HUMAN	PPOX	Homo sapiens (Human)
HERC6	Q8IVU3	HERC6_HUMAN	HERC6	Homo sapiens (Human)
HERC6	D6RCT4	D6RCT4_HUMAN	HERC6	Homo sapiens (Human)
HERC6	H0Y9U0	H0Y9U0_HUMAN	HERC6	Homo sapiens (Human)
PIH1D1	Q9NWS0	PIHD1_HUMAN	PIH1D1 NOP17	Homo sapiens (Human)
PIH1D1	A0AAQ5BIG8	A0AAQ5BIG8_HUMAN	PIH1D1	Homo sapiens (Human)
PIH1D1	A0AAQ5BIK2	A0AAQ5BIK2_HUMAN	PIH1D1	Homo sapiens (Human)
PIH1D1	M0QXD5	M0QXD5_HUMAN	PIH1D1	Homo sapiens (Human)
PIH1D1	M0QYA2	M0QYA2_HUMAN	PIH1D1	Homo sapiens (Human)
PIH1D1	M0QYF4	M0QYF4_HUMAN	PIH1D1	Homo sapiens (Human)
PIH1D1	M0QZ61	M0QZ61_HUMAN	PIH1D1	Homo sapiens (Human)
PIH1D1	M0QZM3	M0QZM3_HUMAN	PIH1D1	Homo sapiens (Human)
PIH1D1	M0QZZ1	M0QZZ1_HUMAN	PIH1D1	Homo sapiens (Human)
PIH1D1	M0R028	M0R028_HUMAN	PIH1D1	Homo sapiens (Human)
PIH1D1	M0R0J2	M0R0J2_HUMAN	PIH1D1	Homo sapiens (Human)
PIH1D1	M0R1R3	M0R1R3_HUMAN	PIH1D1	Homo sapiens (Human)
PIH1D1	M0R2H3	M0R2H3_HUMAN	PIH1D1	Homo sapiens (Human)
PIH1D1	M0R2P8	M0R2P8_HUMAN	PIH1D1	Homo sapiens (Human)
PIH1D1	M0R3A4	M0R3A4_HUMAN	PIH1D1	Homo sapiens (Human)
PIH1D1	M0R3A8	M0R3A8_HUMAN	PIH1D1	Homo sapiens (Human)
PPP2R3C	Q969Q6	P2R3C_HUMAN	PPP2R3C C14orf10 G5PR	Homo sapiens (Human)
PPP2R3C	A0A0C4DGK2	A0A0C4DGK2_HUMAN	PPP2R3C	Homo sapiens (Human)
PPP2R3C	G3V228	G3V228_HUMAN	PPP2R3C	Homo sapiens (Human)
PPP2R3C	G3V2K1	G3V2K1_HUMAN	PPP2R3C	Homo sapiens (Human)
PPP2R3C	G3V3T9	G3V3T9_HUMAN	PPP2R3C	Homo sapiens (Human)
PPP2R3C	G3V3V5	G3V3V5_HUMAN	PPP2R3C	Homo sapiens (Human)
PPP2R3C	G3V561	G3V561_HUMAN	PPP2R3C	Homo sapiens (Human)
PPP2R3C	G3V5U8	G3V5U8_HUMAN	PPP2R3C	Homo sapiens (Human)
PPP2R3C	H0YJ16	H0YJ16_HUMAN	PPP2R3C	Homo sapiens (Human)
PPP2R3C	H0YJC5	H0YJC5_HUMAN	PPP2R3C	Homo sapiens (Human)
PPP2R3C	H0YJR2	H0YJR2_HUMAN	PPP2R3C	Homo sapiens (Human)
PPP2R3C	H0YJV0	H0YJV0_HUMAN	PPP2R3C	Homo sapiens (Human)
PPP2R3C	Q86US5	Q86US5_HUMAN	PPP2R3C C14ORF10	Homo sapiens (Human)
FKBP14	Q9NWM8	FKB14_HUMAN	FKBP14 FKBP22 UNQ322/PRO381	Homo sapiens (Human)
FKBP14	A0A090N7V8	A0A090N7V8_HUMAN	FKBP14 hCG_38314 tcag7.681	Homo sapiens (Human)
FKBP14	F8WBZ0	F8WBZ0_HUMAN	FKBP14	Homo sapiens (Human)
FKBP14	H7C1Z9	H7C1Z9_HUMAN	FKBP14	Homo sapiens (Human)
CDCA4	Q9BXL8	CDCA4_HUMAN	CDCA4 HEPP	Homo sapiens (Human)
PLEKHJ1	Q9NW61	PKHJ1_HUMAN	PLEKHJ1 GNRPX	Homo sapiens (Human)
PLEKHJ1	K7EIW9	K7EIW9_HUMAN	PLEKHJ1	Homo sapiens (Human)
PLEKHJ1	K7EIZ3	K7EIZ3_HUMAN	PLEKHJ1	Homo sapiens (Human)
PLEKHJ1	K7ERH2	K7ERH2_HUMAN	PLEKHJ1	Homo sapiens (Human)
PLEKHJ1	K7ERW3	K7ERW3_HUMAN	PLEKHJ1	Homo sapiens (Human)
HEATR1	Q9H583	HEAT1_HUMAN	HEATR1 BAP28 UTP10	Homo sapiens (Human)
HEATR1	A2VDI1	A2VDI1_HUMAN	HEATR1	Homo sapiens (Human)
HEATR1	B2RWN5	B2RWN5_HUMAN	HEATR1	Homo sapiens (Human)
HEATR1	Q5T3Q7	Q5T3Q7_HUMAN	HEATR1	Homo sapiens (Human)
HEATR1	Q6P664	Q6P664_HUMAN	HEATR1	Homo sapiens (Human)
HEATR1	Q96ES5	Q96ES5_HUMAN	HEATR1	Homo sapiens (Human)
ANO10	Q9NW15	ANO10_HUMAN	ANO10 TMEM16K	Homo sapiens (Human)
ANO10	C9IYD3	C9IYD3_HUMAN	ANO10	Homo sapiens (Human)
ANO10	C9IZD0	C9IZD0_HUMAN	ANO10	Homo sapiens (Human)
ANO10	C9J670	C9J670_HUMAN	ANO10	Homo sapiens (Human)
ANO10	C9JA49	C9JA49_HUMAN	ANO10	Homo sapiens (Human)
ANO10	C9JH90	C9JH90_HUMAN	ANO10	Homo sapiens (Human)
ANO10	C9JJS5	C9JJS5_HUMAN	ANO10	Homo sapiens (Human)
ANO10	C9JPY2	C9JPY2_HUMAN	ANO10	Homo sapiens (Human)
ANO10	C9JQC9	C9JQC9_HUMAN	ANO10	Homo sapiens (Human)
ANO10	H7C3N6	H7C3N6_HUMAN	ANO10	Homo sapiens (Human)
UBR7	Q8N806	UBR7_HUMAN	UBR7 C14orf130	Homo sapiens (Human)
UBR7	E9PCJ7	E9PCJ7_HUMAN	UBR7	Homo sapiens (Human)
UBR7	G3V253	G3V253_HUMAN	UBR7	Homo sapiens (Human)
UBR7	G3V2G3	G3V2G3_HUMAN	UBR7	Homo sapiens (Human)
UBR7	G3V336	G3V336_HUMAN	UBR7	Homo sapiens (Human)
UBR7	H0YJA0	H0YJA0_HUMAN	UBR7	Homo sapiens (Human)
UBR7	H0YJM2	H0YJM2_HUMAN	UBR7	Homo sapiens (Human)
UBR7	H0YJY4	H0YJY4_HUMAN	UBR7	Homo sapiens (Human)
UBR7	L8E9R4	L8E9R4_HUMAN	UBR7	Homo sapiens (Human)
UBR7	Q05DA8	Q05DA8_HUMAN	UBR7	Homo sapiens (Human)
FAIM	Q9NVQ4	FAIM1_HUMAN	FAIM FAIM1	Homo sapiens (Human)
FAIM	C9JDZ2	C9JDZ2_HUMAN	FAIM	Homo sapiens (Human)
PPP2R5A	Q15172	2A5A_HUMAN	PPP2R5A	Homo sapiens (Human)
